card_display,week,actual_price,predicted_price,model
"Caitlyn, Patrolling",2026-02-16,0.34,0.3501,Ridge
"Caitlyn, Patrolling",2026-02-16,0.34,0.3685,XGBoost
"Caitlyn, Patrolling",2026-02-23,0.4067,0.3146,ARIMA
"Caitlyn, Patrolling",2026-02-23,0.4067,0.3495,Lasso
"Caitlyn, Patrolling",2026-02-23,0.4067,0.3422,Prophet
"Caitlyn, Patrolling",2026-02-23,0.4067,0.3256,RandomForest
"Caitlyn, Patrolling",2026-02-23,0.4067,0.3441,Ridge
"Caitlyn, Patrolling",2026-02-23,0.4067,0.3507,XGBoost
"Caitlyn, Patrolling",2026-03-02,0.46,0.3041,ARIMA
"Caitlyn, Patrolling",2026-03-02,0.46,0.4356,Lasso
"Caitlyn, Patrolling",2026-03-02,0.46,0.3335,Prophet
"Caitlyn, Patrolling",2026-03-02,0.46,0.4185,RandomForest
"Caitlyn, Patrolling",2026-03-02,0.46,0.4537,Ridge
"Caitlyn, Patrolling",2026-03-02,0.46,0.3896,XGBoost
"Caitlyn, Patrolling",2026-03-09,0.49,0.3161,ARIMA
"Caitlyn, Patrolling",2026-03-09,0.49,0.49,Lasso
"Caitlyn, Patrolling",2026-03-09,0.49,0.3248,Prophet
"Caitlyn, Patrolling",2026-03-09,0.49,0.4754,RandomForest
"Caitlyn, Patrolling",2026-03-09,0.49,0.4954,Ridge
"Caitlyn, Patrolling",2026-03-09,0.49,0.4516,XGBoost
Call To Glory,2025-12-29,0.15,0.1595,ARIMA
Call To Glory,2025-12-29,0.15,0.1463,Lasso
Call To Glory,2025-12-29,0.15,0.1704,Prophet
Call To Glory,2025-12-29,0.15,0.1551,RandomForest
Call To Glory,2025-12-29,0.15,0.0889,Ridge
Call To Glory,2025-12-29,0.15,0.1574,XGBoost
Call To Glory,2026-01-05,0.19,0.1611,ARIMA
Call To Glory,2026-01-05,0.19,0.1294,Lasso
Call To Glory,2026-01-05,0.19,0.1696,Prophet
Call To Glory,2026-01-05,0.19,0.1709,RandomForest
Call To Glory,2026-01-05,0.19,0.0868,Ridge
Call To Glory,2026-01-05,0.19,0.1572,XGBoost
Call To Glory,2026-01-12,0.1567,0.1544,ARIMA
Call To Glory,2026-01-12,0.1567,0.1999,Lasso
Call To Glory,2026-01-12,0.1567,0.1529,Prophet
Call To Glory,2026-01-12,0.1567,0.1692,RandomForest
Call To Glory,2026-01-12,0.1567,0.1557,Ridge
Call To Glory,2026-01-12,0.1567,0.1775,XGBoost
Call To Glory,2026-01-19,0.16,0.1591,ARIMA
Call To Glory,2026-01-19,0.16,0.1479,Lasso
Call To Glory,2026-01-19,0.16,0.1521,Prophet
Call To Glory,2026-01-19,0.16,0.1587,RandomForest
Call To Glory,2026-01-19,0.16,0.1219,Ridge
Call To Glory,2026-01-19,0.16,0.1565,XGBoost
Call To Glory,2026-01-26,0.15,0.1593,ARIMA
Call To Glory,2026-01-26,0.15,0.1649,Lasso
Call To Glory,2026-01-26,0.15,0.1513,Prophet
Call To Glory,2026-01-26,0.15,0.1535,RandomForest
Call To Glory,2026-01-26,0.15,0.1493,Ridge
Call To Glory,2026-01-26,0.15,0.1531,XGBoost
Call To Glory,2026-02-02,0.14,0.1611,ARIMA
Call To Glory,2026-02-02,0.14,0.1544,Lasso
Call To Glory,2026-02-02,0.14,0.1504,Prophet
Call To Glory,2026-02-02,0.14,0.1469,RandomForest
Call To Glory,2026-02-02,0.14,0.1361,Ridge
Call To Glory,2026-02-02,0.14,0.1589,XGBoost
Call To Glory,2026-02-09,0.16,0.1631,ARIMA
Call To Glory,2026-02-09,0.16,0.1413,Lasso
Call To Glory,2026-02-09,0.16,0.1654,Prophet
Call To Glory,2026-02-09,0.16,0.1599,RandomForest
Call To Glory,2026-02-09,0.16,0.1206,Ridge
Call To Glory,2026-02-09,0.16,0.1516,XGBoost
Call To Glory,2026-02-16,0.17,0.16,ARIMA
Call To Glory,2026-02-16,0.17,0.1757,Lasso
Call To Glory,2026-02-16,0.17,0.1646,Prophet
Call To Glory,2026-02-16,0.17,0.1675,RandomForest
Call To Glory,2026-02-16,0.17,0.1453,Ridge
Call To Glory,2026-02-16,0.17,0.1659,XGBoost
Call To Glory,2026-02-23,0.2133,0.1577,ARIMA
Call To Glory,2026-02-23,0.2133,0.1854,Lasso
Call To Glory,2026-02-23,0.2133,0.1637,Prophet
Call To Glory,2026-02-23,0.2133,0.1683,RandomForest
Call To Glory,2026-02-23,0.2133,0.1596,Ridge
Call To Glory,2026-02-23,0.2133,0.1688,XGBoost
Call To Glory,2026-03-02,0.22,0.1595,ARIMA
Call To Glory,2026-03-02,0.22,0.2433,Lasso
Call To Glory,2026-03-02,0.22,0.1629,Prophet
Call To Glory,2026-03-02,0.22,0.2185,RandomForest
Call To Glory,2026-03-02,0.22,0.2114,Ridge
Call To Glory,2026-03-02,0.22,0.2083,XGBoost
Call To Glory,2026-03-09,0.22,0.1595,ARIMA
Call To Glory,2026-03-09,0.22,0.2418,Lasso
Call To Glory,2026-03-09,0.22,0.1621,Prophet
Call To Glory,2026-03-09,0.22,0.2264,RandomForest
Call To Glory,2026-03-09,0.22,0.2404,Ridge
Call To Glory,2026-03-09,0.22,0.2087,XGBoost
Called Shot,2026-02-16,0.15,0.1693,Lasso
Called Shot,2026-02-16,0.15,0.1823,RandomForest
Called Shot,2026-02-16,0.15,0.1137,Ridge
Called Shot,2026-02-16,0.15,0.1537,XGBoost
Called Shot,2026-02-23,0.1267,0.1182,Lasso
Called Shot,2026-02-23,0.1267,0.1616,RandomForest
Called Shot,2026-02-23,0.1267,0.3715,Ridge
Called Shot,2026-02-23,0.1267,0.2113,XGBoost
Called Shot,2026-03-02,0.13,0.1093,Lasso
Called Shot,2026-03-02,0.13,0.1101,RandomForest
Called Shot,2026-03-02,0.13,0.1645,Ridge
Called Shot,2026-03-02,0.13,0.1489,XGBoost
Called Shot,2026-03-09,0.1,0.1251,Lasso
Called Shot,2026-03-09,0.1,0.113,RandomForest
Called Shot,2026-03-09,0.1,0.1303,Ridge
Called Shot,2026-03-09,0.1,0.1327,XGBoost
Calm Rune (Common),2026-01-05,0.39,0.0,ARIMA
Calm Rune (Common),2026-01-05,0.39,0.4634,Lasso
Calm Rune (Common),2026-01-05,0.39,0.3903,Prophet
Calm Rune (Common),2026-01-05,0.39,0.4072,RandomForest
Calm Rune (Common),2026-01-05,0.39,0.3744,Ridge
Calm Rune (Common),2026-01-05,0.39,0.4029,XGBoost
Calm Rune (Common),2026-01-12,0.375,0.39,ARIMA
Calm Rune (Common),2026-01-12,0.375,0.3662,Lasso
Calm Rune (Common),2026-01-12,0.375,0.3987,Prophet
Calm Rune (Common),2026-01-12,0.375,0.3649,RandomForest
Calm Rune (Common),2026-01-12,0.375,0.3006,Ridge
Calm Rune (Common),2026-01-12,0.375,0.3698,XGBoost
Calm Rune (Common),2026-01-19,0.395,0.3675,ARIMA
Calm Rune (Common),2026-01-19,0.395,0.3659,Lasso
Calm Rune (Common),2026-01-19,0.395,0.3668,Prophet
Calm Rune (Common),2026-01-19,0.395,0.3737,RandomForest
Calm Rune (Common),2026-01-19,0.395,0.33,Ridge
Calm Rune (Common),2026-01-19,0.395,0.3343,XGBoost
Calm Rune (Common),2026-01-26,0.3633,0.4133,ARIMA
Calm Rune (Common),2026-01-26,0.3633,0.3957,Lasso
Calm Rune (Common),2026-01-26,0.3633,0.3349,Prophet
Calm Rune (Common),2026-01-26,0.3633,0.3594,RandomForest
Calm Rune (Common),2026-01-26,0.3633,0.3493,Ridge
Calm Rune (Common),2026-01-26,0.3633,0.3543,XGBoost
Calm Rune (Common),2026-02-02,0.27,0.3258,ARIMA
Calm Rune (Common),2026-02-02,0.27,0.3607,Lasso
Calm Rune (Common),2026-02-02,0.27,0.3029,Prophet
Calm Rune (Common),2026-02-02,0.27,0.301,RandomForest
Calm Rune (Common),2026-02-02,0.27,0.3057,Ridge
Calm Rune (Common),2026-02-02,0.27,0.3284,XGBoost
Calm Rune (Common),2026-02-09,0.22,0.2254,ARIMA
Calm Rune (Common),2026-02-09,0.22,0.2554,Lasso
Calm Rune (Common),2026-02-09,0.22,0.2306,Prophet
Calm Rune (Common),2026-02-09,0.22,0.235,RandomForest
Calm Rune (Common),2026-02-09,0.22,0.2114,Ridge
Calm Rune (Common),2026-02-09,0.22,0.2658,XGBoost
Calm Rune (Common),2026-02-16,0.21,0.2155,ARIMA
Calm Rune (Common),2026-02-16,0.21,0.2142,Lasso
Calm Rune (Common),2026-02-16,0.21,0.1987,Prophet
Calm Rune (Common),2026-02-16,0.21,0.2125,RandomForest
Calm Rune (Common),2026-02-16,0.21,0.1905,Ridge
Calm Rune (Common),2026-02-16,0.21,0.2303,XGBoost
Calm Rune (Common),2026-02-23,0.215,0.2053,ARIMA
Calm Rune (Common),2026-02-23,0.215,0.2157,Lasso
Calm Rune (Common),2026-02-23,0.215,0.1668,Prophet
Calm Rune (Common),2026-02-23,0.215,0.1964,RandomForest
Calm Rune (Common),2026-02-23,0.215,0.1872,Ridge
Calm Rune (Common),2026-02-23,0.215,0.2128,XGBoost
Calm Rune (Common),2026-03-02,0.215,0.2053,ARIMA
Calm Rune (Common),2026-03-02,0.215,0.2284,Lasso
Calm Rune (Common),2026-03-02,0.215,0.1348,Prophet
Calm Rune (Common),2026-03-02,0.215,0.2115,RandomForest
Calm Rune (Common),2026-03-02,0.215,0.2028,Ridge
Calm Rune (Common),2026-03-02,0.215,0.2052,XGBoost
Calm Rune (Common),2026-03-09,0.24,0.2053,ARIMA
Calm Rune (Common),2026-03-09,0.24,0.2311,Lasso
Calm Rune (Common),2026-03-09,0.24,0.1029,Prophet
Calm Rune (Common),2026-03-09,0.24,0.2104,RandomForest
Calm Rune (Common),2026-03-09,0.24,0.2036,Ridge
Calm Rune (Common),2026-03-09,0.24,0.2057,XGBoost
Calm Rune (Promo),2026-01-05,11.5633,0.0,ARIMA
Calm Rune (Promo),2026-01-05,11.5633,13.9809,Lasso
Calm Rune (Promo),2026-01-05,11.5633,12.0883,Prophet
Calm Rune (Promo),2026-01-05,11.5633,12.4594,RandomForest
Calm Rune (Promo),2026-01-05,11.5633,12.6496,Ridge
Calm Rune (Promo),2026-01-05,11.5633,12.3827,XGBoost
Calm Rune (Promo),2026-01-12,9.95,11.5633,ARIMA
Calm Rune (Promo),2026-01-12,9.95,11.0692,Lasso
Calm Rune (Promo),2026-01-12,9.95,9.4406,Prophet
Calm Rune (Promo),2026-01-12,9.95,10.5813,RandomForest
Calm Rune (Promo),2026-01-12,9.95,10.5063,Ridge
Calm Rune (Promo),2026-01-12,9.95,10.0922,XGBoost
Calm Rune (Promo),2026-01-19,9.085,10.8176,ARIMA
Calm Rune (Promo),2026-01-19,9.085,9.6029,Lasso
Calm Rune (Promo),2026-01-19,9.085,8.9141,Prophet
Calm Rune (Promo),2026-01-19,9.085,9.0722,RandomForest
Calm Rune (Promo),2026-01-19,9.085,9.6129,Ridge
Calm Rune (Promo),2026-01-19,9.085,9.1284,XGBoost
Calm Rune (Promo),2026-01-26,8.3067,9.5502,ARIMA
Calm Rune (Promo),2026-01-26,8.3067,8.828,Lasso
Calm Rune (Promo),2026-01-26,8.3067,8.3877,Prophet
Calm Rune (Promo),2026-01-26,8.3067,8.2745,RandomForest
Calm Rune (Promo),2026-01-26,8.3067,8.8304,Ridge
Calm Rune (Promo),2026-01-26,8.3067,8.0803,XGBoost
Calm Rune (Promo),2026-02-02,7.26,8.7252,ARIMA
Calm Rune (Promo),2026-02-02,7.26,8.1068,Lasso
Calm Rune (Promo),2026-02-02,7.26,7.8613,Prophet
Calm Rune (Promo),2026-02-02,7.26,7.6932,RandomForest
Calm Rune (Promo),2026-02-02,7.26,7.9693,Ridge
Calm Rune (Promo),2026-02-02,7.26,7.7721,XGBoost
Calm Rune (Promo),2026-02-09,10.79,7.8229,ARIMA
Calm Rune (Promo),2026-02-09,10.79,7.0573,Lasso
Calm Rune (Promo),2026-02-09,10.79,9.4562,Prophet
Calm Rune (Promo),2026-02-09,10.79,9.5213,RandomForest
Calm Rune (Promo),2026-02-09,10.79,6.8271,Ridge
Calm Rune (Promo),2026-02-09,10.79,8.9324,XGBoost
Calm Rune (Promo),2026-02-16,8.1067,8.8917,ARIMA
Calm Rune (Promo),2026-02-16,8.1067,10.8104,Lasso
Calm Rune (Promo),2026-02-16,8.1067,8.9298,Prophet
Calm Rune (Promo),2026-02-16,8.1067,8.0983,RandomForest
Calm Rune (Promo),2026-02-16,8.1067,11.7543,Ridge
Calm Rune (Promo),2026-02-16,8.1067,8.0524,XGBoost
Calm Rune (Promo),2026-02-23,7.765,9.5497,ARIMA
Calm Rune (Promo),2026-02-23,7.765,7.8839,Lasso
Calm Rune (Promo),2026-02-23,7.765,8.4033,Prophet
Calm Rune (Promo),2026-02-23,7.765,8.2489,RandomForest
Calm Rune (Promo),2026-02-23,7.765,6.6755,Ridge
Calm Rune (Promo),2026-02-23,7.765,8.1275,XGBoost
Calm Rune (Promo),2026-03-02,6.785,8.7737,ARIMA
Calm Rune (Promo),2026-03-02,6.785,7.66,Lasso
Calm Rune (Promo),2026-03-02,6.785,7.8769,Prophet
Calm Rune (Promo),2026-03-02,6.785,8.606,RandomForest
Calm Rune (Promo),2026-03-02,6.785,8.031,Ridge
Calm Rune (Promo),2026-03-02,6.785,8.2704,XGBoost
Calm Rune (Promo),2026-03-09,6.15,9.191,ARIMA
Calm Rune (Promo),2026-03-09,6.15,6.6975,Lasso
Calm Rune (Promo),2026-03-09,6.15,7.3505,Prophet
Calm Rune (Promo),2026-03-09,6.15,5.5009,RandomForest
Calm Rune (Promo),2026-03-09,6.15,6.5848,Ridge
Calm Rune (Promo),2026-03-09,6.15,6.1626,XGBoost
Calm Rune (Showcase),2026-01-05,15.9767,0.0,ARIMA
Calm Rune (Showcase),2026-01-05,15.9767,15.2183,Lasso
Calm Rune (Showcase),2026-01-05,15.9767,15.7039,Prophet
Calm Rune (Showcase),2026-01-05,15.9767,15.9899,RandomForest
Calm Rune (Showcase),2026-01-05,15.9767,13.948,Ridge
Calm Rune (Showcase),2026-01-05,15.9767,15.8651,XGBoost
Calm Rune (Showcase),2026-01-12,16.73,15.9767,ARIMA
Calm Rune (Showcase),2026-01-12,16.73,15.4077,Lasso
Calm Rune (Showcase),2026-01-12,16.73,18.3834,Prophet
Calm Rune (Showcase),2026-01-12,16.73,16.3843,RandomForest
Calm Rune (Showcase),2026-01-12,16.73,15.9674,Ridge
Calm Rune (Showcase),2026-01-12,16.73,16.5711,XGBoost
Calm Rune (Showcase),2026-01-19,18.535,17.2478,ARIMA
Calm Rune (Showcase),2026-01-19,18.535,16.2249,Lasso
Calm Rune (Showcase),2026-01-19,18.535,17.7355,Prophet
Calm Rune (Showcase),2026-01-19,18.535,17.3482,RandomForest
Calm Rune (Showcase),2026-01-19,18.535,16.2595,Ridge
Calm Rune (Showcase),2026-01-19,18.535,17.3812,XGBoost
Calm Rune (Showcase),2026-01-26,18.6,20.0355,ARIMA
Calm Rune (Showcase),2026-01-26,18.6,18.0722,Lasso
Calm Rune (Showcase),2026-01-26,18.6,17.0876,Prophet
Calm Rune (Showcase),2026-01-26,18.6,18.3607,RandomForest
Calm Rune (Showcase),2026-01-26,18.6,18.1647,Ridge
Calm Rune (Showcase),2026-01-26,18.6,17.9571,XGBoost
Calm Rune (Showcase),2026-02-02,15.78,17.2208,ARIMA
Calm Rune (Showcase),2026-02-02,15.78,18.109,Lasso
Calm Rune (Showcase),2026-02-02,15.78,16.4393,Prophet
Calm Rune (Showcase),2026-02-02,15.78,16.9773,RandomForest
Calm Rune (Showcase),2026-02-02,15.78,17.5688,Ridge
Calm Rune (Showcase),2026-02-02,15.78,16.5765,XGBoost
Calm Rune (Showcase),2026-02-09,12.685,12.9742,ARIMA
Calm Rune (Showcase),2026-02-09,12.685,15.2322,Lasso
Calm Rune (Showcase),2026-02-09,12.685,12.4635,Prophet
Calm Rune (Showcase),2026-02-09,12.685,13.9923,RandomForest
Calm Rune (Showcase),2026-02-09,12.685,14.4594,Ridge
Calm Rune (Showcase),2026-02-09,12.685,13.887,XGBoost
Calm Rune (Showcase),2026-02-16,11.3233,11.3373,ARIMA
Calm Rune (Showcase),2026-02-16,11.3233,12.2827,Lasso
Calm Rune (Showcase),2026-02-16,11.3233,11.8152,Prophet
Calm Rune (Showcase),2026-02-16,11.3233,11.7931,RandomForest
Calm Rune (Showcase),2026-02-16,11.3233,11.9789,Ridge
Calm Rune (Showcase),2026-02-16,11.3233,11.7302,XGBoost
Calm Rune (Showcase),2026-02-23,10.415,11.0933,ARIMA
Calm Rune (Showcase),2026-02-23,10.415,11.0597,Lasso
Calm Rune (Showcase),2026-02-23,10.415,11.1669,Prophet
Calm Rune (Showcase),2026-02-23,10.415,10.3034,RandomForest
Calm Rune (Showcase),2026-02-23,10.415,11.2638,Ridge
Calm Rune (Showcase),2026-02-23,10.415,9.7009,XGBoost
Calm Rune (Showcase),2026-03-02,9.67,11.0824,ARIMA
Calm Rune (Showcase),2026-03-02,9.67,10.2291,Lasso
Calm Rune (Showcase),2026-03-02,9.67,10.5186,Prophet
Calm Rune (Showcase),2026-03-02,9.67,8.8992,RandomForest
Calm Rune (Showcase),2026-03-02,9.67,10.3866,Ridge
Calm Rune (Showcase),2026-03-02,9.67,8.9222,XGBoost
Calm Rune (Showcase),2026-03-09,9.66,11.0824,ARIMA
Calm Rune (Showcase),2026-03-09,9.66,9.5416,Lasso
Calm Rune (Showcase),2026-03-09,9.66,9.8703,Prophet
Calm Rune (Showcase),2026-03-09,9.66,8.668,RandomForest
Calm Rune (Showcase),2026-03-09,9.66,9.629,Ridge
Calm Rune (Showcase),2026-03-09,9.66,7.9844,XGBoost
Cannon Barrage,2025-12-29,0.07,0.0792,ARIMA
Cannon Barrage,2025-12-29,0.07,0.0682,Lasso
Cannon Barrage,2025-12-29,0.07,0.0758,Prophet
Cannon Barrage,2025-12-29,0.07,0.08,RandomForest
Cannon Barrage,2025-12-29,0.07,0.032,Ridge
Cannon Barrage,2025-12-29,0.07,0.087,XGBoost
Cannon Barrage,2026-01-05,0.08,0.0837,ARIMA
Cannon Barrage,2026-01-05,0.08,0.0463,Lasso
Cannon Barrage,2026-01-05,0.08,0.0781,Prophet
Cannon Barrage,2026-01-05,0.08,0.0762,RandomForest
Cannon Barrage,2026-01-05,0.08,0.0263,Ridge
Cannon Barrage,2026-01-05,0.08,0.0793,XGBoost
Cannon Barrage,2026-01-12,0.0833,0.0817,ARIMA
Cannon Barrage,2026-01-12,0.0833,0.0841,Lasso
Cannon Barrage,2026-01-12,0.0833,0.0729,Prophet
Cannon Barrage,2026-01-12,0.0833,0.0792,RandomForest
Cannon Barrage,2026-01-12,0.0833,0.06,Ridge
Cannon Barrage,2026-01-12,0.0833,0.0773,XGBoost
Cannon Barrage,2026-01-19,0.07,0.0779,ARIMA
Cannon Barrage,2026-01-19,0.07,0.0861,Lasso
Cannon Barrage,2026-01-19,0.07,0.0751,Prophet
Cannon Barrage,2026-01-19,0.07,0.0754,RandomForest
Cannon Barrage,2026-01-19,0.07,0.0682,Ridge
Cannon Barrage,2026-01-19,0.07,0.0724,XGBoost
Cannon Barrage,2026-01-26,0.085,0.0855,ARIMA
Cannon Barrage,2026-01-26,0.085,0.0669,Lasso
Cannon Barrage,2026-01-26,0.085,0.0774,Prophet
Cannon Barrage,2026-01-26,0.085,0.0801,RandomForest
Cannon Barrage,2026-01-26,0.085,0.0704,Ridge
Cannon Barrage,2026-01-26,0.085,0.0692,XGBoost
Cannon Barrage,2026-02-02,0.0667,0.0796,ARIMA
Cannon Barrage,2026-02-02,0.0667,0.1032,Lasso
Cannon Barrage,2026-02-02,0.0667,0.0797,Prophet
Cannon Barrage,2026-02-02,0.0667,0.0775,RandomForest
Cannon Barrage,2026-02-02,0.0667,0.0808,Ridge
Cannon Barrage,2026-02-02,0.0667,0.0874,XGBoost
Cannon Barrage,2026-02-09,0.09,0.0902,ARIMA
Cannon Barrage,2026-02-09,0.09,0.0617,Lasso
Cannon Barrage,2026-02-09,0.09,0.0894,Prophet
Cannon Barrage,2026-02-09,0.09,0.0814,RandomForest
Cannon Barrage,2026-02-09,0.09,0.0612,Ridge
Cannon Barrage,2026-02-09,0.09,0.0779,XGBoost
Cannon Barrage,2026-02-16,0.095,0.0793,ARIMA
Cannon Barrage,2026-02-16,0.095,0.1156,Lasso
Cannon Barrage,2026-02-16,0.095,0.0917,Prophet
Cannon Barrage,2026-02-16,0.095,0.0905,RandomForest
Cannon Barrage,2026-02-16,0.095,0.0812,Ridge
Cannon Barrage,2026-02-16,0.095,0.0911,XGBoost
Cannon Barrage,2026-02-23,0.1367,0.0652,ARIMA
Cannon Barrage,2026-02-23,0.1367,0.1098,Lasso
Cannon Barrage,2026-02-23,0.1367,0.0939,Prophet
Cannon Barrage,2026-02-23,0.1367,0.0918,RandomForest
Cannon Barrage,2026-02-23,0.1367,0.0965,Ridge
Cannon Barrage,2026-02-23,0.1367,0.0875,XGBoost
Cannon Barrage,2026-03-02,0.12,0.0792,ARIMA
Cannon Barrage,2026-03-02,0.12,0.175,Lasso
Cannon Barrage,2026-03-02,0.12,0.0962,Prophet
Cannon Barrage,2026-03-02,0.12,0.1466,RandomForest
Cannon Barrage,2026-03-02,0.12,0.1416,Ridge
Cannon Barrage,2026-03-02,0.12,0.1379,XGBoost
Cannon Barrage,2026-03-09,0.14,0.0792,ARIMA
Cannon Barrage,2026-03-09,0.14,0.1334,Lasso
Cannon Barrage,2026-03-09,0.14,0.0985,Prophet
Cannon Barrage,2026-03-09,0.14,0.1223,RandomForest
Cannon Barrage,2026-03-09,0.14,0.1439,Ridge
Cannon Barrage,2026-03-09,0.14,0.1287,XGBoost
Captain Farron,2025-12-29,0.135,0.1291,ARIMA
Captain Farron,2025-12-29,0.135,0.1081,Lasso
Captain Farron,2025-12-29,0.135,0.1364,Prophet
Captain Farron,2025-12-29,0.135,0.1313,RandomForest
Captain Farron,2025-12-29,0.135,0.1175,Ridge
Captain Farron,2025-12-29,0.135,0.1301,XGBoost
Captain Farron,2026-01-05,0.14,0.1311,ARIMA
Captain Farron,2026-01-05,0.14,0.1222,Lasso
Captain Farron,2026-01-05,0.14,0.1353,Prophet
Captain Farron,2026-01-05,0.14,0.134,RandomForest
Captain Farron,2026-01-05,0.14,0.1332,Ridge
Captain Farron,2026-01-05,0.14,0.1329,XGBoost
Captain Farron,2026-01-12,0.1267,0.1325,ARIMA
Captain Farron,2026-01-12,0.1267,0.1385,Lasso
Captain Farron,2026-01-12,0.1267,0.1263,Prophet
Captain Farron,2026-01-12,0.1267,0.1313,RandomForest
Captain Farron,2026-01-12,0.1267,0.1687,Ridge
Captain Farron,2026-01-12,0.1267,0.138,XGBoost
Captain Farron,2026-01-19,0.12,0.1268,ARIMA
Captain Farron,2026-01-19,0.12,0.1225,Lasso
Captain Farron,2026-01-19,0.12,0.1252,Prophet
Captain Farron,2026-01-19,0.12,0.12,RandomForest
Captain Farron,2026-01-19,0.12,0.1654,Ridge
Captain Farron,2026-01-19,0.12,0.1187,XGBoost
Captain Farron,2026-01-26,0.125,0.1264,ARIMA
Captain Farron,2026-01-26,0.125,0.1215,Lasso
Captain Farron,2026-01-26,0.125,0.124,Prophet
Captain Farron,2026-01-26,0.125,0.1235,RandomForest
Captain Farron,2026-01-26,0.125,0.1719,Ridge
Captain Farron,2026-01-26,0.125,0.1197,XGBoost
Captain Farron,2026-02-02,0.1267,0.1285,ARIMA
Captain Farron,2026-02-02,0.1267,0.1349,Lasso
Captain Farron,2026-02-02,0.1267,0.1229,Prophet
Captain Farron,2026-02-02,0.1267,0.131,RandomForest
Captain Farron,2026-02-02,0.1267,0.1695,Ridge
Captain Farron,2026-02-02,0.1267,0.1292,XGBoost
Captain Farron,2026-02-09,0.12,0.1284,ARIMA
Captain Farron,2026-02-09,0.12,0.1322,Lasso
Captain Farron,2026-02-09,0.12,0.1297,Prophet
Captain Farron,2026-02-09,0.12,0.1235,RandomForest
Captain Farron,2026-02-09,0.12,0.1851,Ridge
Captain Farron,2026-02-09,0.12,0.131,XGBoost
Captain Farron,2026-02-16,0.135,0.1258,ARIMA
Captain Farron,2026-02-16,0.135,0.1259,Lasso
Captain Farron,2026-02-16,0.135,0.1285,Prophet
Captain Farron,2026-02-16,0.135,0.1287,RandomForest
Captain Farron,2026-02-16,0.135,0.1704,Ridge
Captain Farron,2026-02-16,0.135,0.129,XGBoost
Captain Farron,2026-02-23,0.1267,0.1326,ARIMA
Captain Farron,2026-02-23,0.1267,0.1535,Lasso
Captain Farron,2026-02-23,0.1267,0.1274,Prophet
Captain Farron,2026-02-23,0.1267,0.1468,RandomForest
Captain Farron,2026-02-23,0.1267,0.1948,Ridge
Captain Farron,2026-02-23,0.1267,0.1383,XGBoost
Captain Farron,2026-03-02,0.145,0.1291,ARIMA
Captain Farron,2026-03-02,0.145,0.1395,Lasso
Captain Farron,2026-03-02,0.145,0.1263,Prophet
Captain Farron,2026-03-02,0.145,0.1259,RandomForest
Captain Farron,2026-03-02,0.145,0.2143,Ridge
Captain Farron,2026-03-02,0.145,0.1306,XGBoost
Captain Farron,2026-03-09,0.16,0.1291,ARIMA
Captain Farron,2026-03-09,0.16,0.1722,Lasso
Captain Farron,2026-03-09,0.16,0.1252,Prophet
Captain Farron,2026-03-09,0.16,0.1566,RandomForest
Captain Farron,2026-03-09,0.16,0.2367,Ridge
Captain Farron,2026-03-09,0.16,0.148,XGBoost
Card Sharp,2026-02-16,0.345,0.3214,Lasso
Card Sharp,2026-02-16,0.345,0.3483,RandomForest
Card Sharp,2026-02-16,0.345,0.3047,Ridge
Card Sharp,2026-02-16,0.345,0.2855,XGBoost
Card Sharp,2026-02-23,0.3167,0.3199,Lasso
Card Sharp,2026-02-23,0.3167,0.3157,RandomForest
Card Sharp,2026-02-23,0.3167,0.5138,Ridge
Card Sharp,2026-02-23,0.3167,0.4068,XGBoost
Card Sharp,2026-03-02,0.345,0.2985,Lasso
Card Sharp,2026-03-02,0.345,0.2968,RandomForest
Card Sharp,2026-03-02,0.345,0.3189,Ridge
Card Sharp,2026-03-02,0.345,0.3003,XGBoost
Card Sharp,2026-03-09,0.31,0.3405,Lasso
Card Sharp,2026-03-09,0.31,0.3314,RandomForest
Card Sharp,2026-03-09,0.31,0.3505,Ridge
Card Sharp,2026-03-09,0.31,0.3277,XGBoost
Carnivorous Snapvine,2025-12-29,0.66,0.537,ARIMA
Carnivorous Snapvine,2025-12-29,0.66,0.8724,Lasso
Carnivorous Snapvine,2025-12-29,0.66,0.634,Prophet
Carnivorous Snapvine,2025-12-29,0.66,0.6274,RandomForest
Carnivorous Snapvine,2025-12-29,0.66,0.7987,Ridge
Carnivorous Snapvine,2025-12-29,0.66,0.5677,XGBoost
Carnivorous Snapvine,2026-01-05,0.59,0.6184,ARIMA
Carnivorous Snapvine,2026-01-05,0.59,0.6131,Lasso
Carnivorous Snapvine,2026-01-05,0.59,0.6096,Prophet
Carnivorous Snapvine,2026-01-05,0.59,0.5948,RandomForest
Carnivorous Snapvine,2026-01-05,0.59,0.5833,Ridge
Carnivorous Snapvine,2026-01-05,0.59,0.5522,XGBoost
Carnivorous Snapvine,2026-01-12,0.5367,0.5721,ARIMA
Carnivorous Snapvine,2026-01-12,0.5367,0.5725,Lasso
Carnivorous Snapvine,2026-01-12,0.5367,0.5318,Prophet
Carnivorous Snapvine,2026-01-12,0.5367,0.5423,RandomForest
Carnivorous Snapvine,2026-01-12,0.5367,0.615,Ridge
Carnivorous Snapvine,2026-01-12,0.5367,0.5123,XGBoost
Carnivorous Snapvine,2026-01-19,0.455,0.5368,ARIMA
Carnivorous Snapvine,2026-01-19,0.455,0.5263,Lasso
